"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
1447,13_C0374,"HR Crystal Screen Cryo - 12","Magnesium chloride hexahydrate",,0.18M,HEPES-Na,0.09M,7.5,2-Propanol,"27% (v/v)","Glycerol ","10% (v/v)",,,,
1451,13_C0375,"HR Crystal Screen Cryo - 13","Sodium Citrate tribasic dihydrate",,0.2M,"Tris Hydrochloride",0.1M,8.5,"PEG 400","30% (v/v)",,,,,,
1455,13_C0376,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1459,13_C0377,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1463,13_C0378,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1467,13_C0379,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1471,13_C0380,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
1475,13_C0381,"HR Crystal Screen Cryo - 14","Calcium chloride dihydrate",,0.19M,HEPES-Na,0.095M,7.5,"PEG 400","26.6% (v/v)","Glycerol ","5% (v/v)",,,,
1479,13_C0382,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1483,13_C0383,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1487,13_C0384,"HR Crystal Screen Cryo - 15","Ammonium Sulfate",,0.17M,"Sodium Cacodylate trihydrate",0.085M,6.5,"PEG 8000","25.5% (w/v)","Glycerol ","15% (v/v)",,,,
49,13_C0385,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
53,13_C0386,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
57,13_C0387,"HR Crystal Screen Cryo - 16",,,,HEPES-Na,0.075M,7.5,"Lithium sulfate monohydrate",1.125M,"Glycerol ","25% (v/v)",,,,
61,13_C0388,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
65,13_C0389,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
69,13_C0390,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
73,13_C0391,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
77,13_C0392,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
81,13_C0393,,"Ammonium chloride",NH4Cl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
85,13_C0394,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
89,13_C0395,,"Ammonium nitrate",NH4NO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
93,13_C0396,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
241,13_C0397,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
245,13_C0398,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
249,13_C0399,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
253,13_C0400,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
257,13_C0401,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
261,13_C0402,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
265,13_C0403,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
269,13_C0404,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
273,13_C0405,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
277,13_C0406,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
281,13_C0407,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
285,13_C0408,,"Lithium bromide",LiBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
433,13_C0409,,"Lithium bromide",LiBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
437,13_C0410,,"Lithium bromide",LiBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
441,13_C0411,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
445,13_C0412,,"Lithium chloride",LiCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
449,13_C0413,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
453,13_C0414,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
457,13_C0415,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
461,13_C0416,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
465,13_C0417,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
469,13_C0418,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
473,13_C0419,,"Potassium acetate",KC2H3O2,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
477,13_C0420,,"Potassium bromide",KBr,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
625,13_C0421,,"Potassium bromide",KBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
629,13_C0422,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
633,13_C0423,,"Potassium carbonate",K2CO3,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
637,13_C0424,,"Potassium chloride",KCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
641,13_C0425,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
645,13_C0426,,"Potassium nitrate",KNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
649,13_C0427,,"Potassium nitrate",KNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
653,13_C0428,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
657,13_C0429,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
661,13_C0430,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
665,13_C0431,,"Rubidium chloride",RbCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
669,13_C0432,,"Rubidium chloride",RbCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
817,13_C0433,,"Sodium bromide",NaBr,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
821,13_C0434,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
825,13_C0435,,"Sodium chloride",NaCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
829,13_C0436,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
833,13_C0437,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
837,13_C0438,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
841,13_C0439,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
845,13_C0440,,"Sodium nitrate",NaNO3,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
849,13_C0441,,"Sodium nitrate",NaNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
853,13_C0442,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
857,13_C0443,,"Sodium nitrate",NaNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
861,13_C0444,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
1009,13_C0445,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1013,13_C0446,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1017,13_C0447,"HR Crystal Screen Cryo - 17","Lithium sulfate monohydrate",,0.17M,"Tris Hydrochloride",0.085M,8.5,"PEG 4000",0.255,"Glycerol ","15% (v/v)",,,,
1021,13_C0448,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
1025,13_C0449,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1029,13_C0450,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
1033,13_C0451,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
1037,13_C0452,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1041,13_C0453,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
1045,13_C0454,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1049,13_C0455,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
1053,13_C0456,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
1201,13_C0457,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
1205,13_C0458,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1209,13_C0459,,"Ammonium thiocyanate",NH4SCN,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
1213,13_C0460,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1217,13_C0461,,"Ammonium thiocyanate",NH4SCN,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
1221,13_C0462,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1225,13_C0463,"HR Crystal Screen Cryo - 34",,,,"Sodium Acetate trihydrate",0.07M,4.6,"Sodium Formate",1.4M,"Glycerol ","30% (v/v)",,,,
1229,13_C0464,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1233,13_C0465,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
1237,13_C0466,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
1241,13_C0467,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
1245,13_C0468,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1393,13_C0469,,"Ammonium bromide",NH4Br,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1397,13_C0470,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
1401,13_C0471,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
1405,13_C0472,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1409,13_C0473,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
1413,13_C0474,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1417,13_C0475,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
1421,13_C0476,,"Ammonium nitrate",NH4NO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1425,13_C0477,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
1429,13_C0478,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1433,13_C0479,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1437,13_C0480,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
145,13_C0481,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
149,13_C0482,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
153,13_C0483,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
157,13_C0484,"HR Crystal Screen Cryo - 18","Magnesium Acetate tetrahydrate ",,0.16M,"Sodium Cacodylate trihydrate",0.08M,6.5,"PEG 8000","16%  (w/v)","Glycerol ","20% (v/v)",,,,
161,13_C0485,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
165,13_C0486,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
169,13_C0487,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
173,13_C0488,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
177,13_C0489,,"Lithium chloride",LiCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
181,13_C0490,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
185,13_C0491,,"Lithium chloride",LiCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
189,13_C0492,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
337,13_C0493,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
341,13_C0494,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
345,13_C0495,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
349,13_C0496,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
353,13_C0497,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
357,13_C0498,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
361,13_C0499,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
365,13_C0500,,"Potassium acetate",KC2H3O2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
369,13_C0501,,"Potassium acetate",KC2H3O2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
373,13_C0502,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
377,13_C0503,,"Potassium bromide",KBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
381,13_C0504,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
529,13_C0505,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
533,13_C0506,,"Potassium carbonate",K2CO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
537,13_C0507,,"Potassium carbonate",K2CO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
541,13_C0508,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
545,13_C0509,,"Potassium chloride",KCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
549,13_C0510,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
553,13_C0511,,"Potassium chloride",KCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
557,13_C0512,,"Potassium nitrate",KNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
561,13_C0513,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
565,13_C0514,,"Potassium nitrate",KNO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
569,13_C0515,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
573,13_C0516,"HR Crystal Screen Cryo - 44","Magnesium formate dihydrate",,"0.1 M",,,,,,"Glycerol ","50% (v/v)",,,,
721,13_C0517,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
725,13_C0518,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
729,13_C0519,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
733,13_C0520,,"Potassium thiocyanate",KSCN,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
737,13_C0521,,"Rubidium chloride",RbCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
741,13_C0522,,"Rubidium chloride",RbCl,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
745,13_C0523,,"Sodium bromide",NaBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
749,13_C0524,,"Sodium bromide",NaBr,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
753,13_C0525,,"Sodium bromide",NaBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
757,13_C0526,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
761,13_C0527,,"Sodium chloride",NaCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
765,13_C0528,,"Sodium chloride",NaCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
913,13_C0529,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
917,13_C0530,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
921,13_C0531,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
925,13_C0532,"HR Crystal Screen Cryo - 35","Sodium phosphate monobasic monohydrate",,"0.6 M",Hepes-Na,"0.075 M",7.5,"Potassium phosphate monobasic","0.6 M","Glycerol ","25% (v/v)",,,,
929,13_C0533,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
933,13_C0534,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
937,13_C0535,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
941,13_C0536,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
945,13_C0537,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
949,13_C0538,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
953,13_C0539,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
957,13_C0540,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1105,13_C0541,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
1109,13_C0542,"HR Crystal Screen Cryo - 19","Ammonium Acetate",,0.16M,"Tris Hydrochloride",0.08M,8.5,2-Propanol,"24% (v/v)","Glycerol ","20% (v/v)",,,,
1113,13_C0543,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1117,13_C0544,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1121,13_C0545,,"Ammonium thiocyanate",NH4SCN,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1125,13_C0546,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1129,13_C0547,,"Ammonium bromide",NH4Br,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1133,13_C0548,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1137,13_C0549,,"Ammonium chloride",NH4Cl,"0.1 M",CAPS,"0.1 M",10,"PEG 4000","20% (w/v)",,,,,,
1141,13_C0550,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 4000","20% (w/v)",,,,,,
1145,13_C0551,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 4000","20% (w/v)",,,,,,
1149,13_C0552,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 4000","20% (w/v)",,,,,,
1297,13_C0553,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 4000","20% (w/v)",,,,,,
1301,13_C0554,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
