Well position in plate,Cocktail #,Commercial Code,Chemical Additive,Chemical Formula,Concentration,Chemical Additive,Concentration,pH,Chemical Additive,Concentration,Chemical Additive,Concentration,,,,
1455,M2_0376,,Sodium Chloride,NaCl,0.15 M,Sodium Citrate,0.1 M,5.6,PEG 4000,20% (w/v),,,,,,
1459,M2_0377,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 4000,16% (w/v),,,,,,
1463,M2_0378,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 4000,24% (w/v),,,,,,
1467,M2_0379,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 4000,32% (w/v),,,,,,
1471,M2_0380,,Sodium Chloride,NaCl,0.1 M,Sodium Citrate,0.1 M,5.6,PEG 4000,20% (w/v),,,,,,
1475,M2_0381,,Sodium Chloride,NaCl,0.4 M,Sodium Citrate,0.1 M,5.6,PEG 4000,16% (w/v),,,,,,
1479,M2_0382,,Sodium Chloride,NaCl,0.4 M,Sodium Citrate,0.1 M,5.6,PEG 4000,24% (w/v),,,,,,
1483,M2_0383,,Sodium Chloride,NaCl,0.4 M,Sodium Citrate,0.1 M,5.6,PEG 4000,32% (w/v),,,,,,
1487,M2_0384,,Sodium Chloride,NaCl,0.2 M,Sodium Citrate,0.1 M,5.6,PEG 4000,20% (w/v),,,,,,
49,M2_0385,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
53,M2_0386,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
57,M2_0387,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
61,M2_0388,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
65,M2_0389,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
69,M2_0390,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
73,M2_0391,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
77,M2_0392,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
81,M2_0393,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
85,M2_0394,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
89,M2_0395,,Ammonium Sulfate ,(NH4)2SO4,0.5 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
93,M2_0396,,Ammonium Sulfate ,(NH4)2SO4,0.25 M,HEPES,0.1 M,7,PEG 4000,14% (w/v),,,,,,
241,M2_0397,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
245,M2_0398,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
249,M2_0399,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
253,M2_0400,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
257,M2_0401,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
261,M2_0402,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
265,M2_0403,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
269,M2_0404,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
273,M2_0405,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
277,M2_0406,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
281,M2_0407,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
285,M2_0408,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
433,M2_0409,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
437,M2_0410,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
441,M2_0411,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
445,M2_0412,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
449,M2_0413,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
453,M2_0414,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
457,M2_0415,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
461,M2_0416,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
465,M2_0417,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
469,M2_0418,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
473,M2_0419,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
477,M2_0420,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,HEPES,0.1 M,7,PEG 4000,14% (w/v),,,,,,
625,M2_0421,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
629,M2_0422,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
633,M2_0423,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
637,M2_0424,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
641,M2_0425,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
645,M2_0426,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
649,M2_0427,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
653,M2_0428,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
657,M2_0429,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,34% (w/v),,,,,,
661,M2_0430,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
665,M2_0431,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.3 M,HEPES,0.1 M,7,PEG 4000,20% (w/v),,,,,,
669,M2_0432,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.3 M,HEPES,0.1 M,7,PEG 4000,28% (w/v),,,,,,
817,M2_0433,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
821,M2_0434,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
825,M2_0435,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
829,M2_0436,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
833,M2_0437,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
837,M2_0438,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
841,M2_0439,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
845,M2_0440,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
849,M2_0441,,Sodium Phosophate monobasic,NaH2PO4,0.05 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
853,M2_0442,,Sodium Phosophate monobasic,NaH2PO4,0.05 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
857,M2_0443,,Sodium Phosophate monobasic,NaH2PO4,0.05 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
861,M2_0444,,Sodium Phosophate monobasic,NaH2PO4,0.05 M,HEPES,0.1 M,7,PEG 4000,38% (w/v),,,,,,
1009,M2_0445,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1013,M2_0446,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1017,M2_0447,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1021,M2_0448,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
1025,M2_0449,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1029,M2_0450,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1033,M2_0451,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1037,M2_0452,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
1041,M2_0453,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1045,M2_0454,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1049,M2_0455,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1053,M2_0456,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.05 M,HEPES,0.1 M,7,PEG 4000,38% (w/v),,,,,,
1201,M2_0457,,Potassium Chloride,KCl,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1205,M2_0458,,Potassium Chloride,KCl,0.1 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1209,M2_0459,,Potassium Chloride,KCl,0.1 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1213,M2_0460,,Potassium Chloride,KCl,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
1217,M2_0461,,Potassium Chloride,KCl,0.2 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1221,M2_0462,,Potassium Chloride,KCl,0.2 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1225,M2_0463,,Potassium Chloride,KCl,0.2 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1229,M2_0464,,Potassium Chloride,KCl,0.2 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
1233,M2_0465,,Potassium Chloride,KCl,0.3 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1237,M2_0466,,Potassium Chloride,KCl,0.3 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1241,M2_0467,,Potassium Chloride,KCl,0.3 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1245,M2_0468,,Potassium Chloride,KCl,0.3 M,HEPES,0.1 M,7,PEG 4000,38% (w/v),,,,,,
1393,M2_0469,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1397,M2_0470,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1401,M2_0471,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1405,M2_0472,,Sodium Chloride,NaCl,0.1 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
1409,M2_0473,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1413,M2_0474,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1417,M2_0475,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1421,M2_0476,,Sodium Chloride,NaCl,0.2 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
1425,M2_0477,,Sodium Chloride,NaCl,0.4 M,HEPES,0.1 M,7,PEG 4000,16% (w/v),,,,,,
1429,M2_0478,,Sodium Chloride,NaCl,0.4 M,HEPES,0.1 M,7,PEG 4000,24% (w/v),,,,,,
1433,M2_0479,,Sodium Chloride,NaCl,0.4 M,HEPES,0.1 M,7,PEG 4000,32% (w/v),,,,,,
1437,M2_0480,,Sodium Chloride,NaCl,0.4 M,HEPES,0.1 M,7,PEG 4000,40% (w/v),,,,,,
145,M2_0481,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
149,M2_0482,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
153,M2_0483,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
157,M2_0484,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
161,M2_0485,,Ammonium Sulfate ,(NH4)2SO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
165,M2_0486,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
169,M2_0487,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
173,M2_0488,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
177,M2_0489,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
181,M2_0490,,Ammonium Sulfate ,(NH4)2SO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
185,M2_0491,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
189,M2_0492,,Ammonium Sulfate ,(NH4)2SO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
337,M2_0493,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
341,M2_0494,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
345,M2_0495,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
349,M2_0496,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
353,M2_0497,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
357,M2_0498,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
361,M2_0499,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
365,M2_0500,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
369,M2_0501,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
373,M2_0502,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
377,M2_0503,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.5 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
381,M2_0504,,Calcium Chloride dihydrate,CaCl2 ∙ 2H2O,0.5 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
529,M2_0505,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
533,M2_0506,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
537,M2_0507,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
541,M2_0508,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
545,M2_0509,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.05 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
549,M2_0510,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
553,M2_0511,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
557,M2_0512,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
561,M2_0513,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
565,M2_0514,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
569,M2_0515,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.3 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
573,M2_0516,,Ammonium Phosphate-dibasic,(NH4)2HPO4,0.15 M,TRIS,0.1 M,8.5,PEG 4000,14% (w/v),,,,,,
721,M2_0517,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
725,M2_0518,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
729,M2_0519,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
733,M2_0520,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
737,M2_0521,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.05 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
741,M2_0522,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
745,M2_0523,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
749,M2_0524,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
753,M2_0525,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,34% (w/v),,,,,,
757,M2_0526,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
761,M2_0527,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.3 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
765,M2_0528,,Magnesium Chloride hexahydrate,MgCl2 ∙ 6H2O,0.3 M,TRIS,0.1 M,8.5,PEG 4000,28% (w/v),,,,,,
913,M2_0529,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
917,M2_0530,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
921,M2_0531,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
925,M2_0532,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
929,M2_0533,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
933,M2_0534,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
937,M2_0535,,Sodium Phosophate monobasic,NaH2PO4,0.2 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
941,M2_0536,,Sodium Phosophate monobasic,NaH2PO4,0.1 M,TRIS,0.1 M,8.5,PEG 4000,20% (w/v),,,,,,
945,M2_0537,,Sodium Phosophate monobasic,NaH2PO4,0.3 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
949,M2_0538,,Sodium Phosophate monobasic,NaH2PO4,0.3 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
953,M2_0539,,Sodium Phosophate monobasic,NaH2PO4,0.15 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
957,M2_0540,,Sodium Phosophate monobasic,NaH2PO4,0.15 M,TRIS,0.1 M,8.5,PEG 4000,19% (w/v),,,,,,
1105,M2_0541,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1109,M2_0542,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1113,M2_0543,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1117,M2_0544,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
1121,M2_0545,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1125,M2_0546,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1129,M2_0547,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1133,M2_0548,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.2 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
1137,M2_0549,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1141,M2_0550,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1145,M2_0551,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1149,M2_0552,,Lithium Sulfate monohydrate,Li2SO4 ∙ H2O,0.3 M,TRIS,0.1 M,8.5,PEG 4000,38% (w/v),,,,,,
1297,M2_0553,,Potassium Chloride,KCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1301,M2_0554,,Potassium Chloride,KCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1305,M2_0555,,Potassium Chloride,KCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1309,M2_0556,,Potassium Chloride,KCl,0.1 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
1313,M2_0557,,Potassium Chloride,KCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1317,M2_0558,,Potassium Chloride,KCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1321,M2_0559,,Potassium Chloride,KCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1325,M2_0560,,Potassium Chloride,KCl,0.2 M,TRIS,0.1 M,8.5,PEG 4000,40% (w/v),,,,,,
1329,M2_0561,,Potassium Chloride,KCl,0.3 M,TRIS,0.1 M,8.5,PEG 4000,16% (w/v),,,,,,
1333,M2_0562,,Potassium Chloride,KCl,0.3 M,TRIS,0.1 M,8.5,PEG 4000,24% (w/v),,,,,,
1337,M2_0563,,Potassium Chloride,KCl,0.3 M,TRIS,0.1 M,8.5,PEG 4000,32% (w/v),,,,,,
1341,M2_0564,,Potassium Chloride,KCl,0.3 M,TRIS,0.1 M,8.5,PEG 4000,38% (w/v),,,,,,
