"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
1091,17_C0357,,"Sodium bromide",NaBr,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1095,17_C0358,,"Sodium chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","24% (w/v)",,,,,,
1099,17_C0359,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1103,17_C0360,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
1251,17_C0361,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1255,17_C0362,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
1259,17_C0363,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
1263,17_C0364,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","24% (w/v)",,,,,,
1267,17_C0365,,"Sodium nitrate",NaNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1271,17_C0366,,"Sodium nitrate",NaNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
1275,17_C0367,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
1279,17_C0368,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
1283,17_C0369,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
1287,17_C0370,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1291,17_C0371,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
1295,17_C0372,"HR Polymer Screen 19","Polyethylene glycol 20,000",,"24% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1443,17_C0373,"HR Polymer Screen 20","Polyethylene glycol monomethyl ether 550",,"40% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1447,17_C0374,"HR Polymer Screen 21","Polyethylene glycol monomethyl ether 2,000",,"40% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1451,17_C0375,"HR Polymer Screen 22","Polyethylene glycol monomethyl ether 5,000",,"40% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1455,17_C0376,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1459,17_C0377,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1463,17_C0378,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1467,17_C0379,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1471,17_C0380,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
1475,17_C0381,"HR Polymer Screen 23","Polypropylene glycol P 400",,"20% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1479,17_C0382,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1483,17_C0383,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1487,17_C0384,"HR Polymer Screen 24","Polyvinylpyrrolidone K 15",,"40% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
49,17_C0385,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
53,17_C0386,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
57,17_C0387,"HR Polymer Screen 1","Jeffamine® ED-2001 pH 7.0",,"20% (w/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
61,17_C0388,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
65,17_C0389,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
69,17_C0390,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
73,17_C0391,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
77,17_C0392,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
81,17_C0393,,"Ammonium chloride",NH4Cl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
85,17_C0394,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
89,17_C0395,,"Ammonium nitrate",NH4NO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
93,17_C0396,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
241,17_C0397,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
245,17_C0398,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
249,17_C0399,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
253,17_C0400,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
257,17_C0401,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
261,17_C0402,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
265,17_C0403,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
269,17_C0404,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
273,17_C0405,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
277,17_C0406,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
281,17_C0407,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
285,17_C0408,,"Lithium bromide",LiBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
433,17_C0409,,"Lithium bromide",LiBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
437,17_C0410,,"Lithium bromide",LiBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
441,17_C0411,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
445,17_C0412,,"Lithium chloride",LiCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
449,17_C0413,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
453,17_C0414,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
457,17_C0415,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
461,17_C0416,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
465,17_C0417,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
469,17_C0418,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
473,17_C0419,,"Potassium acetate",KC2H3O2,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
477,17_C0420,,"Potassium bromide",KBr,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
625,17_C0421,,"Potassium bromide",KBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
629,17_C0422,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
633,17_C0423,,"Potassium carbonate",K2CO3,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
637,17_C0424,,"Potassium chloride",KCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
641,17_C0425,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
645,17_C0426,,"Potassium nitrate",KNO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
649,17_C0427,,"Potassium nitrate",KNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
653,17_C0428,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
657,17_C0429,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
661,17_C0430,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
665,17_C0431,,"Rubidium chloride",RbCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
669,17_C0432,,"Rubidium chloride",RbCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
817,17_C0433,,"Sodium bromide",NaBr,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
821,17_C0434,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
825,17_C0435,,"Sodium chloride",NaCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
829,17_C0436,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
833,17_C0437,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
837,17_C0438,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
841,17_C0439,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
845,17_C0440,,"Sodium nitrate",NaNO3,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
849,17_C0441,,"Sodium nitrate",NaNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
853,17_C0442,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
857,17_C0443,,"Sodium nitrate",NaNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
861,17_C0444,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
1009,17_C0445,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1013,17_C0446,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1017,17_C0447,"HR Polymer Screen 2","Jeffamine® M-600® pH 7.0",,"20% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1021,17_C0448,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
1025,17_C0449,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1029,17_C0450,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
1033,17_C0451,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
1037,17_C0452,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1041,17_C0453,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
1045,17_C0454,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1049,17_C0455,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
1053,17_C0456,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
1201,17_C0457,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
1205,17_C0458,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1209,17_C0459,,"Ammonium thiocyanate",NH4SCN,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
1213,17_C0460,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1217,17_C0461,,"Ammonium thiocyanate",NH4SCN,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
1221,17_C0462,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1225,17_C0463,"HR Polymer Screen 3","Pentaerythritol ethoxylate (3/4 EO/OH)",,"16% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
1229,17_C0464,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","20% (w/v)",,,,,,
1233,17_C0465,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
1237,17_C0466,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
1241,17_C0467,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
1245,17_C0468,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1393,17_C0469,,"Ammonium bromide",NH4Br,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1397,17_C0470,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
1401,17_C0471,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
1405,17_C0472,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1409,17_C0473,,"Ammonium chloride",NH4Cl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
1413,17_C0474,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
1417,17_C0475,,"Ammonium nitrate",NH4NO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
1421,17_C0476,,"Ammonium nitrate",NH4NO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
1425,17_C0477,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
1429,17_C0478,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
1433,17_C0479,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
1437,17_C0480,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
145,17_C0481,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
149,17_C0482,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
153,17_C0483,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
157,17_C0484,"HR Polymer Screen 4","Pentaerythritol ethoxylate (15/4 EO/OH)",,"20% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
161,17_C0485,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
165,17_C0486,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
169,17_C0487,,"Lithium bromide",LiBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
173,17_C0488,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
177,17_C0489,,"Lithium chloride",LiCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
181,17_C0490,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
185,17_C0491,,"Lithium chloride",LiCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
189,17_C0492,,"Magnesium Acetate tetrahydrate",Mg(C2H3O2)2*4H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
337,17_C0493,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
341,17_C0494,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
345,17_C0495,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
349,17_C0496,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
353,17_C0497,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
357,17_C0498,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
361,17_C0499,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
365,17_C0500,,"Potassium acetate",KC2H3O2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
369,17_C0501,,"Potassium acetate",KC2H3O2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
373,17_C0502,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
377,17_C0503,,"Potassium bromide",KBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
381,17_C0504,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
529,17_C0505,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
533,17_C0506,,"Potassium carbonate",K2CO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
537,17_C0507,,"Potassium carbonate",K2CO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
541,17_C0508,,"Potassium carbonate",K2CO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
545,17_C0509,,"Potassium chloride",KCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
549,17_C0510,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
553,17_C0511,,"Potassium chloride",KCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
557,17_C0512,,"Potassium nitrate",KNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
561,17_C0513,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
565,17_C0514,,"Potassium nitrate",KNO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
569,17_C0515,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
573,17_C0516,"HR Polymer Screen 5","Pentaerythritol propoxylate (5/4 PO/OH)",,"15% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
721,17_C0517,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
725,17_C0518,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
729,17_C0519,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
733,17_C0520,,"Potassium thiocyanate",KSCN,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
737,17_C0521,,"Rubidium chloride",RbCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
741,17_C0522,,"Rubidium chloride",RbCl,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
745,17_C0523,,"Sodium bromide",NaBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","40% (w/v)",,,,,,
749,17_C0524,,"Sodium bromide",NaBr,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
753,17_C0525,,"Sodium bromide",NaBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
757,17_C0526,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
761,17_C0527,,"Sodium chloride",NaCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
765,17_C0528,,"Sodium chloride",NaCl,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
913,17_C0529,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 8000","40% (w/v)",,,,,,
917,17_C0530,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
921,17_C0531,,"Sodium phosphate-monobasic",NaH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
925,17_C0532,"HR Polymer Screen 6","Pentaerythritol propoxylate (17/8 PO/OH)",,"10% (v/v)",Tacsimate,"10% (v/v)",7,,,,,,,,
929,17_C0533,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","40% (w/v)",,,,,,
933,17_C0534,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","40% (w/v)",,,,,,
937,17_C0535,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
941,17_C0536,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","40% (w/v)",,,,,,
945,17_C0537,,"Zinc Acetate dihydrate",Zn(C2H3O2)2*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 8000","40% (w/v)",,,,,,
949,17_C0538,,"Potassium phosphate dibasic",K2HPO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
953,17_C0539,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","40% (w/v)",,,,,,
957,17_C0540,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","40% (w/v)",,,,,,
