"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
1079,M3_0354,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1083,M3_0355,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","8% (w/v)",,,,,,
1087,M3_0356,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
1091,M3_0357,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1095,M3_0358,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1099,M3_0359,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1103,M3_0360,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","19% (w/v)",,,,,,
1251,M3_0361,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1255,M3_0362,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1259,M3_0363,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1263,M3_0364,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","40% (w/v)",,,,,,
1267,M3_0365,,"Potassium Chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1271,M3_0366,,"Potassium Chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1275,M3_0367,,"Potassium Chloride",KCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1279,M3_0368,,"Potassium Chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
1283,M3_0369,,"Potassium Chloride",KCl,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1287,M3_0370,,"Potassium Chloride",KCl,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1291,M3_0371,,"Potassium Chloride",KCl,"0.3 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1295,M3_0372,,"Potassium Chloride",KCl,"0.3 M",MES,"0.1 M",6,"PEG 4000","38% (w/v)",,,,,,
1443,M3_0373,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1447,M3_0374,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1451,M3_0375,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1455,M3_0376,,"Sodium Chloride",NaCl,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
1459,M3_0377,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1463,M3_0378,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1467,M3_0379,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1471,M3_0380,,"Sodium Chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
1475,M3_0381,,"Sodium Chloride",NaCl,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1479,M3_0382,,"Sodium Chloride",NaCl,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1483,M3_0383,,"Sodium Chloride",NaCl,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1487,M3_0384,,"Sodium Chloride",NaCl,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
49,M3_0385,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
53,M3_0386,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
57,M3_0387,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
61,M3_0388,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
65,M3_0389,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
69,M3_0390,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
73,M3_0391,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
77,M3_0392,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
81,M3_0393,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
85,M3_0394,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
89,M3_0395,,"Ammonium Sulfate ",(NH4)2SO4,"0.5 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
93,M3_0396,,"Ammonium Sulfate ",(NH4)2SO4,"0.25 M",HEPES,"0.1 M",7,"PEG 4000","14% (w/v)",,,,,,
241,M3_0397,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
245,M3_0398,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
249,M3_0399,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
253,M3_0400,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
257,M3_0401,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
261,M3_0402,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
265,M3_0403,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
269,M3_0404,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
273,M3_0405,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
277,M3_0406,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
281,M3_0407,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
285,M3_0408,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
433,M3_0409,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
437,M3_0410,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
441,M3_0411,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
445,M3_0412,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
449,M3_0413,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
453,M3_0414,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
457,M3_0415,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
461,M3_0416,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
465,M3_0417,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
469,M3_0418,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
473,M3_0419,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
477,M3_0420,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",HEPES,"0.1 M",7,"PEG 4000","14% (w/v)",,,,,,
625,M3_0421,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
629,M3_0422,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
633,M3_0423,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
637,M3_0424,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
641,M3_0425,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
645,M3_0426,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
649,M3_0427,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
653,M3_0428,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
657,M3_0429,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","34% (w/v)",,,,,,
661,M3_0430,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
665,M3_0431,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.3 M",HEPES,"0.1 M",7,"PEG 4000","20% (w/v)",,,,,,
669,M3_0432,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.3 M",HEPES,"0.1 M",7,"PEG 4000","28% (w/v)",,,,,,
817,M3_0433,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
821,M3_0434,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
825,M3_0435,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
829,M3_0436,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
833,M3_0437,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
837,M3_0438,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
841,M3_0439,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
845,M3_0440,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
849,M3_0441,,"Sodium Phosophate monobasic",NaH2PO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
853,M3_0442,,"Sodium Phosophate monobasic",NaH2PO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
857,M3_0443,,"Sodium Phosophate monobasic",NaH2PO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
861,M3_0444,,"Sodium Phosophate monobasic",NaH2PO4,"0.05 M",HEPES,"0.1 M",7,"PEG 4000","38% (w/v)",,,,,,
1009,M3_0445,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1013,M3_0446,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1017,M3_0447,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1021,M3_0448,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1025,M3_0449,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1029,M3_0450,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1033,M3_0451,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1037,M3_0452,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1041,M3_0453,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1045,M3_0454,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1049,M3_0455,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1053,M3_0456,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.05 M",HEPES,"0.1 M",7,"PEG 4000","38% (w/v)",,,,,,
1201,M3_0457,,"Potassium Chloride",KCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1205,M3_0458,,"Potassium Chloride",KCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1209,M3_0459,,"Potassium Chloride",KCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1213,M3_0460,,"Potassium Chloride",KCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1217,M3_0461,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1221,M3_0462,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1225,M3_0463,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1229,M3_0464,,"Potassium Chloride",KCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1233,M3_0465,,"Potassium Chloride",KCl,"0.3 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1237,M3_0466,,"Potassium Chloride",KCl,"0.3 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1241,M3_0467,,"Potassium Chloride",KCl,"0.3 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1245,M3_0468,,"Potassium Chloride",KCl,"0.3 M",HEPES,"0.1 M",7,"PEG 4000","38% (w/v)",,,,,,
1393,M3_0469,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1397,M3_0470,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1401,M3_0471,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1405,M3_0472,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1409,M3_0473,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1413,M3_0474,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1417,M3_0475,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1421,M3_0476,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
1425,M3_0477,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 4000","16% (w/v)",,,,,,
1429,M3_0478,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 4000","24% (w/v)",,,,,,
1433,M3_0479,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 4000","32% (w/v)",,,,,,
1437,M3_0480,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 4000","40% (w/v)",,,,,,
145,M3_0481,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
149,M3_0482,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
153,M3_0483,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
157,M3_0484,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
161,M3_0485,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
165,M3_0486,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
169,M3_0487,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
173,M3_0488,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
177,M3_0489,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
181,M3_0490,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
185,M3_0491,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
189,M3_0492,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
337,M3_0493,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
341,M3_0494,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
345,M3_0495,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
349,M3_0496,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
353,M3_0497,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
357,M3_0498,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
361,M3_0499,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
365,M3_0500,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
369,M3_0501,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
373,M3_0502,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
377,M3_0503,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.5 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
381,M3_0504,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.5 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
529,M3_0505,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
533,M3_0506,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
537,M3_0507,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
541,M3_0508,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
545,M3_0509,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
549,M3_0510,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
553,M3_0511,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
557,M3_0512,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
561,M3_0513,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
565,M3_0514,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
569,M3_0515,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
573,M3_0516,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.15 M",TRIS,"0.1 M",8.5,"PEG 4000","14% (w/v)",,,,,,
721,M3_0517,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
725,M3_0518,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
729,M3_0519,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
733,M3_0520,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
737,M3_0521,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
741,M3_0522,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
745,M3_0523,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
749,M3_0524,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
753,M3_0525,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","34% (w/v)",,,,,,
757,M3_0526,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","40% (w/v)",,,,,,
761,M3_0527,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.3 M",TRIS,"0.1 M",8.5,"PEG 4000","20% (w/v)",,,,,,
765,M3_0528,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.3 M",TRIS,"0.1 M",8.5,"PEG 4000","28% (w/v)",,,,,,
913,M3_0529,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","16% (w/v)",,,,,,
917,M3_0530,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 4000","24% (w/v)",,,,,,
